唯一标志,被引用次数,期刊等级,题名,doi,作者,作者单位,期刊,关键字,分类号,年,卷,期
jilinyx201511001,0,,Rho激酶抑制剂用于脑损伤治疗的初步实验研究,10.3969/j.issn.1004-0412.2015.11.001,彭智涛;陈建良;,,吉林医学,神经干细胞;Y27632;干细胞分化;Rho激酶抑制剂;,,2015,,11
gdhg201501016,0,,油中反式脂肪酸含量与地沟油检测方法初探,10.3969/j.issn.1007-1865.2015.01.016,徐明全[1];黄福星[2];,"[1]广东省生物制品与药物研究所,广东广州,510440;[2]深圳市福田区人民医院,广东深圳,510330;",广东化工,食用油;反式脂肪酸;含量;测定;,TQ227  O657.7,2015,42,1
scyxzz201501174,0,,炉甘石配方剂治疗CVC置管处过敏性皮炎护理研究,10.13214/j.cnki.cjotadm.2015.01.172,赵洁;郭佳华;周敏;何素娥;陈士珍;莫凡;,,中国伤残医学,炉甘石配方剂;CVC管;过敏性皮炎;,R75,2015,,1
gdybfz201404009,0,,心理干预对更年期妇女初次复杂活动义齿修复效果的影响,,刘曼[1];孟耀[2];龙敏[1];张强[1];魏宁[1];佘媛媛[1];,"[1]南方医科大学附属深圳市妇幼保健院口腔疾病防治中心,广东深圳 518048;[2]深圳市儿童医院口腔正畸科;",广东牙病防治,复杂可摘局部义齿;更年期妇女;心理干预;满意度;,R783.4,2014,22,4
jyyxylc2014z1111,0,,美术颜料对儿童铅暴露水平的影响及预防,10.3969/j.issn.1672-9455.2014.25.111,宋柯瑶;蒋伟勇;叶永红;魏荣兴;曾福英;,,检验医学与临床,美术颜料;儿童;血铅;暴露;预防;,,2014,,z1
hljyx201508048,2,,综合护理干预对改善儿科烧伤患者心理合作程度的效果观察,10.3969/j.issn.1004-5775.2015.08.048,邝云莎;袁亮;,,黑龙江医学,护理干预;儿科;烧伤;心理;合作程度;效果;,R473.6,2015,39,8
qqhryxyxb201423071,0,,全科护理干预对妇科肿瘤术后化疗患者的影响分析,,陈晓;孔静;柯阳芳;,,齐齐哈尔医学院学报,妇科肿瘤;术后化疗;全科护理;干预措施;,,2014,35,23
gwyx-sxjxyxfc201501006,0,,阿糖胞苷、阿柔比星联合粒细胞集落刺激因子治疗骨髓增生异常综合征的临床研究,10.3760/cma.j.issn.1673-419X.2015.01.006,蔡艳霞;王晓燕;曾丽吟;赵友恒;田文洪;王逢春;,,国际输血及血液学杂志,"骨髓增生异常综合征;粒细胞集落刺激因子;阿柔比星;阿糖胞苷;药物治疗,联合;",,2015,38,1
zgcfy2015020113,0,,门诊患者健康教育措施及作用分析,10.3969/j.issn.1671-945X.2015.02.113,王湘郴;包世敏;庄鹏;范紫香;李慧梅;,,中国处方药,门诊护理;健康教育;作用;,,2015,,2
hgzy201617059,1,,舱前协同护理对高压氧综合治疗新生儿缺氧缺血性脑病的影响分析,10.16662/j.cnki.1674-0742.2016.17.147,黄玉玲[1];曾志涌[1];谢越涛[2];黎云鹏[3];刘春霞[4];,"[1]深圳市龙岗区第二人民医院儿科,广东深圳,518112;[2]深圳市儿童医院麻醉科,广东深圳,518000;[3]江西省宁都县人民医院脑外科,江西宁都,342800;[4]深圳市龙岗区第二人民医院高压氧治疗室,广东深圳,518112;",中外医疗,Neonatal hypoxic ischemic encephalopathy;Hyperbaric oxygen;Cooperative nursing;,新生儿缺氧缺血性脑病                                                      高压氧                                                      协同护理,,,
jxzyy201411018,0,,咪喹莫特联合他扎罗汀外用治疗扁平疣45例,,陈加媛;王京;宋鹏飞;贺勤;徐娟;,,江西中医药,咪喹莫特;他扎罗汀;联合用药;扁平疣;,R268,2014,,11
ddzys201503035,1,,抗衰调经汤治疗卵巢早衰性月经过少32例总结,,朱春仁[1];张烨[2];,"[1]湖南中医药大学,湖南长沙,410208;[2]广东省深圳市福田区妇幼保健院,广东深圳,518000;",湖南中医杂志,卵巢早衰;月经过少;中医药疗法;抗衰调经汤;,R271.917.5,2015,31,3
zgyxcx2015050039,0,,氟化物联合五倍子水提取物对变形链球菌影响的体外研究,10.3969/j.issn.1674-4985.2015.05.038,徐小娟;刘英志;陈碧莲;林静俐;,,中国医学创新,氟化钠;五倍子水提取物;变形链球菌;防龋;,,2015,,5
zgzkjs201507036,2,,浅谈如何加强医院固定资产管理,10.3969/j.issn.1672-576X.2015.07.036,杨雪梅;,,中国总会计师,医院;固定资产管理;,,2015,,7
qqhryxyxb201514059,2,,围手术期强化护理在介入封堵术治疗小儿先天性心脏病的应用,,谭小莉;,,齐齐哈尔医学院学报,介入封堵术;先天性心脏病;并发症;心律失常;,,2015,,14
bfyx201605024,1,,小儿腹股沟斜疝围手术期抗生素使用对比研究,,叶晓烁;吴宙光;王建尧;,,北方药学,小儿腹股沟斜疝;围手术期;抗生素;清洁手术;,R726.5,2016,13,5
syzxyjhlc201501044,0,,改良外剥内扎加皮桥修整悬吊术治疗嵌顿环状混合痔,10.13638/j.issn.1671-4040.2015.01.044,郭航勇[1];郭文涛[2];,[1]陕西中医学院 咸阳712046;[2]广东省深圳市第四人民医院肛肠分院 深圳518031;,实用中西医结合临床,嵌顿环状混合痔;外剥内扎术;皮桥修整悬吊术;,R657.18,2015,15,1
jilinyx201518108,2,,综合护理对重症手足口患儿生活质量及并发症的影响,10.3969/j.issn.1004-0412.2015.18.108,徐群;黄雀兰;刘冬;,,吉林医学,手足口患儿;重症;综合护理;生活质量;并发症;,,2015,,18
sdyy201512020,2,,轮状病毒肠炎并惊厥26例临床分析,,齐鸿涛;,,首都食品与医药,轮状病毒肠炎;惊厥;临床分析;,R725.1,2015,22,12
sdyy201512031,2,,小儿百日咳78例回顾性分析,,赵辉;郑跃杰;马卓娅;,,首都食品与医药,百日咳;回顾性分析;临床特征;,R725.6,2015,22,12
hgzy2014290070,0,,干扰素α1b雾化吸入治疗小儿上呼吸道病毒性感染的疗效,10.3969/j.issn.1674-0742.2014.29.070,尹晓蕾[1];金李鹏[2];,"[1]深圳市南山区人民医院儿科,广东深圳,518067;[2]深圳市福田区人民医院,广东深圳,518052;",中外医疗,小儿;上呼吸道;病毒性感染;干扰素α1b;抗病毒;雾化吸入;,R4,2014,,29
zgckyx201501032,3,,右美托咪啶与氯胺酮对小儿扁桃体切除术麻醉苏醒期的影响效果比较,10.13429/j.cnki.cjcr.2015.01.032,周纳武;,,中国临床研究,右美托咪啶;氯胺酮;扁桃体切除术;并发症;,R614.2+4  R766.9,2015,28,1
hljyx201604040,1,,系统型培训模式在手术室新护士岗前培训中的应用与效果评价,10.3969/j.issn.1004-5775.2016.04.040,孙海春;董兴敏;王常娥;赵宏波;,,黑龙江医学,系统型培训模式;手术室新护士;岗前培训;,R192.6,2016,40,4
syyjzz201604002,1,,磁共振成像对儿童脊柱嗜酸性肉芽肿的诊断价值,,方佃刚;李志勇;吕晓静;梁国华;干芸根;,,实用医技杂志,脊柱;嗜酸性细胞;磁共振成像;,,2016,23,4
zgyxwz-ekxfc201602018,1,,红霉素和阿奇霉素序贯治疗小儿肺炎支原体肺炎的疗效观察,10.3969/j.issn.1674-3865.2016.02.018,江星[1];何柳芳[2];,"[1]深圳市南山区西丽人民医院儿科,广东深圳,518000;[2]深圳市儿童医院新生儿科;",中国中西医结合儿科学,肺炎支原体肺炎;阿奇霉素;红霉素;儿童;,R725.6,2016,8,2
hljyy201602073,1,,腹腔镜治疗小儿复杂性阑尾炎的临床治疗研究,10.14035/j.cnki.hljyy.2016.02.073,叶晓烁;吴宙光;王建尧;,,黑龙江医药,复杂性阑尾炎;患儿;腹腔镜;治疗;,R656.8,2016,29,2
jkr201422016,3,,高频振荡通气治疗重症新生儿呼吸窘迫综合征的效果分析,,李腾;赏月;齐利峰;,,中国当代医药,新生儿呼吸窘迫综合征;重症;高频振荡通气;,R722.19,2014,,22
zhzdxdzzz201404001,0,,β受体阻滞剂对健康成人64层螺旋 CT冠状动脉造影左心室功能的影响,10.3877/cma.j.issn.2095-655X.2014.04.001,张春红[1];刘军[1];梁立华[2];彭述平[1];,"[1]中南大学湘雅二医院影像科, 长沙,410011;[2]深圳市第四人民医院影像科;",中华诊断学电子杂志,"心室功能,左;体层摄影术,螺旋计算机;肾上腺素能 β受体拮抗剂;",,2014,,4
jyyxylc201511016,2,,超敏C-反应蛋白及血清淀粉样蛋白A在儿科感染性疾病中的研究,10.3969/j.issn.1672-9455.2015.11.016,吴跃平;王丹;黄娟;刘伟;杨庆斌;马东礼;,,检验医学与临床,超敏C-反应蛋白;血清淀粉样蛋白A;ROC曲线;,,2015,12,11
zwyxyj201435065,0,,改良式阴式子宫切除术护理研究,,陈静静;任带娇;高佩书;,,中外医学研究,改良式阴式子宫切除术;护理;疗效;,R713.42,2014,,35
zwyxyj201435065,0,,改良式阴式子宫切除术护理研究,,陈静静;任带娇;高佩书;,,中外医学研究,改良式阴式子宫切除术;护理;疗效;,R713.42,2014,,35
ddzys201402025,2,,113例继发性闭经患者病因及中医证候分布总结,,栗茜[1];张烨[2];,"[1]湖南中医药大学,湖南 长沙,410007;[2]广东省深圳市福田区妇幼保健院,广东深圳,518000;",湖南中医杂志,继发性闭经;病因;中医证候;,R271.915.1,2014,30,2
hgzy201403096,1,,老年尿毒症合并高血压患者血液透析虑过治疗的观察及护理,,陈秋莲;,,中外医疗,老年尿毒症;高血压;血液透析滤过;临床专科护理;,R473.5,2014,33,3
lcyx201603001,1,,低压力气腹对先天性心脏病患儿短小腹腔镜手术后心功能的影响,,胡一;张道珍;,,临床医学,Low pressure pneumoperitoneum;Congenital heart disease;Laparoscopic indirect hernia repair therapy;Car-diac function;,低压力气腹                                                      先天性心脏病                                                      腹腔镜斜疝修补术                                                      心功能,,,
jkr201511028,2,,复合树脂充填治疗后牙牙体缺损的远期效果观察,,陈晶;秦春平;邝亦元;,,中国当代医药,复合树脂;牙体缺损;充填;乳磨牙;继发龋;,R783.3,2015,,11
zgsyjkzz201405004,0,,新脂肪因子网膜素-1与妊娠期糖尿病的相关性,10.3969/j.issn.1671-878X.2014.05.004,杨芳;韦瑞红;曾晓娟;何春容;刘小乐;张仙;,,中国生育健康杂志,新脂肪因子;网膜素-1;妊娠期糖尿病;,,2014,,5
slyyxzz201405070,0,,减少早产儿生理性体重下降的护理干预,10.3969/j.issn.1004-4337.2014.05.070,刘晓艳;张海燕;邱岸花;,,数理医药学杂志,减少;早产儿;生理性体重下降;护理干预;,R473.72,2014,,5
xdzdyzl201624107,0,,系统性护理干预对儿童变应性鼻炎免疫治疗依从性的影响,10.3969/j.issn.1001-8174.2016.24.107,蒋玉梅;黄丽;郑丽娟;贺杨宇;赵宇;李兰;,,现代诊断与治疗,系统性护理干预;儿童变应性鼻炎;免疫治疗;依从性;,R473.76,2016,27,24
scyxzz201407006,0,,急性阑尾炎患者手术时机与术后感染相关性研究,,袁璐;黄耀;张卫星;杨莉涛;,,中国伤残医学,急性阑尾炎;术后时机;术后感染;,R574.61,2014,,7
zgsyyy201635005,0,,神经节苷脂和鼠神经生长因子联合治疗新生儿缺氧缺血性脑病的可行性研究,10.14163/j.cnki.11-5547/r.2016.35.005,谢越涛[1];曾志涌[2];安妮[2];黄玉玲[2];,"[1]518000,深圳市儿童医院麻醉科;[2]龙岗区第二人民医院儿科;",中国实用医药,Gangliosides;Mouse nerve growth factor;Early intervention;Neonatal hypoxic-ischemic encephalopathy;,神经节苷脂                                                      鼠神经生长因子                                                      早期干预                                                      新生儿缺氧缺血性脑病,,,
xdzdyzl201623112,0,,零缺陷护理管理对心脏手术患儿的术后康复效果,10.3969/j.issn.1001-8174.2016.23.112,张平;张大莉;汪修菲;,,现代诊断与治疗,儿童心脏手术;零缺陷护理管理;康复效果;满意度;,R473.6,2016,27,23
wlysyjkyj201502014,0,,30例维生素D缺乏性佝偻病临床分析与保健,,许典粤;,,微量元素与健康研究,维生素D缺乏性佝偻病;临床分析;预防;,R591.44,2015,32,2
gjyywsdb201506024,2,,父母陪护下喉罩吸入七氟醚联合骶麻在小儿尿道下裂成形术中的应用,10.3760/cma.j.issn.1007-1245.2015.06.024,周纳武;,,国际医药卫生导报,喉罩;骶管麻醉;小儿尿道下裂成形术;满意度;,,2015,21,6
jkr201634059,0,,小儿咳嗽变异性哮喘的发病特点分析与临床护理,10.3969/j.issn.1674-4721.2016.34.059,李雨铮;,,中国当代医药,小儿咳嗽变异性哮喘;护理体会;发病特点;,R256.12,2016,23,34
xdzdyzl201413160,0,,布地耐德雾化液治疗呼吸道疾病的护理观察,,周艳;,,现代诊断与治疗,布地耐德;雾化液;呼吸道疾病;,R473.5,2014,,13
haixyx201611054,0,,依托咪酯在小儿先天性心脏病介入治疗中的应用研究,10.3969/j.issn.1006-3765.2016.11.054,孟利刚;,,海峡药学,先天性心脏病;依托咪酯;丙泊酚;介入治疗;,R969.4,2016,28,11
bfyx201611148,0,,37例小儿高热惊厥的急救与控制措施分析,,杨琴;郑跃杰;马红玲;付丹;,,北方药学,小儿;高热惊厥;急救;治疗;,R720.597,2016,13,11
xdzdyzl201621039,0,,糖皮质激素治疗小儿重症肺炎支原体肺炎的临床疗效分析,10.3969/j.issn.1001-8174.2016.21.039,胡湛棋;廖建湘;付丹;,,现代诊断与治疗,小儿重症肺炎支原体肺炎;糖皮质激素;阿奇霉素;疗效;,R563.1,2016,27,21
zgxdyyyy201621058,0,,普米克令舒治疗小儿急性喉炎的效果与安全性分析,10.14164/j.cnki.cn11-5581/r.2016.21.058,胡湛棋;廖建湘;付丹;,,中国现代药物应用,,普米克令舒                                                      急性喉炎                                                      地塞米松                                                      小儿,,,
zwyxyj201411045,3,,“一对一带教”模式在PICU临床护理教学中的应用,,黄雀兰;孟凡玲;,,中外医学研究,一对一带教;护理教学;带教模式;,R471,2014,,11
jrjk201611386,0,,风险管理理论在医疗不良事件管理中的应用效果观察,10.3969/j.issn.1671-5160.2016.11.386,杨柳;李腾;刘军;,,今日健康,风险管理;医疗;不良事件;应用效果;,,2016,15,11
zgyykx201620041,0,,小儿肺炎支原体肺炎的护理方法及心得探究,10.3969/j.issn.2095-0616.2016.20.041,李雨铮;,,中国医药科学,Pneumonia mycoplasma pneumonia;Nursing;Pediatrics;Personalized nursing;,肺炎支原体肺炎                                                      护理                                                      儿科                                                      个性化护理,,,
slyyxzz201610010,0,,洗必泰醇与含碘手术薄膜联合预防小儿骨科手术部位感染的效果分析,10.3969/j.issn.1004-4337.2016.10.010,孙海春;付晓玲;王常娥;闫明峰;王敬华;,,数理医药学杂志,SSI;chlorhexidine alcohol;surgical membrane containing iodine;,SSI                                                      洗必泰醇                                                      含碘手术薄膜,,,
lnpfxbkzz201605012,0,,儿童丛状血管瘤5例,10.3969/j.issn.1674-8468.2016.05.012,罗珍;李建红;刘建中;唐鹏跃;冯思航;李萍;,,皮肤性病诊疗学杂志,血管瘤;丛状;儿童;,R739.5,2016,23,5
bqnjyxyxb201605067,0,,探析综合性护理对策在小儿脑瘫护理中的应用效果,10.16485/j.issn.2095-7858.2016.05.062,张伟云;,,白求恩医学杂志,小儿脑瘫;综合性护理;应用效果;,R473.72,2016,14,5
zgbjyy-z2014050687,0,,茵栀黄注射液配合清肝利胆降酶汤治疗淤胆型肝炎疗效观察,,苏高翔[1];黄国森[1];吴兆怀[1];庞娟[2];蔡伟杰[1];,[1]广东省雷州市中医医院 广东 雷州 524200;[2]广东省深圳市福田区人民医院 广东 深圳 518034;,中国保健营养（中旬刊）,淤胆型肝炎;治疗方法;中西药结合;对照治疗观察;,R512.6,2014,,5
qqhryxyxb201629053,0,,小儿中重度哮喘氧气驱动雾化治疗的观察与临床护理,10.3969/j.issn.1002-1256.2016.29.053,李雨铮;,,齐齐哈尔医学院学报,,小儿中重度哮喘                                                      氧气驱动雾化治疗                                                      临床护理                                                      效果,,,
jkr201628044,0,,小儿七氟醚麻醉苏醒期间躁动表现的观察及分析,,谢越涛;,,中国当代医药,小儿患者;七氟醚;麻醉;苏醒期;躁动;,RR971+.2,2016,23,28
zgbjyy-z2014041263,0,,不同时期孕妇营养知识认知调查与分析,,郑彤云;郑丽瑜;邱君兰;唐瑜;梁珍;,,中国保健营养（中旬刊）,孕妇;营养;知识;影响因素;,R173,2014,24,4
zgwstxzz201611014,0,,儿童耐甲氧西林金黄色葡萄球菌的分布特征及临床分析,10.13381/j.cnki.cjm.201611014,赵瑞珍;陈虹宇;胡瑛;郎家庆;王红梅;,,中国微生态学杂志,儿童;耐甲氧西林金黄色葡萄球菌;临床;,R446.5,2016,28,11
jkr201626026,0,,小儿室间隔缺损超快通道手术的经济效益分析,,谭小莉;,,中国当代医药,超快通道手术;体外循环;室间隔缺损;经济效益;,R725.4,2016,23,26
zgxdyyyy201617121,0,,双管喉罩和气管插入导管麻醉在小儿外科手术麻醉中的效果对比,10.14164/j.cnki.cn11-5581/r.2016.17.121,谢越涛;,,中国现代药物应用,,双管喉罩                                                      气管插入导管                                                      小儿外科                                                      麻醉,,,
tjkj201412015,2,,儿童闭塞性细支气管炎诊治及预后,10.3969/j.issn.1006-8945.2014.12.015,付卓[1];郑跃杰[2];,[1]遵义医学院珠海校区研究生院 广东珠海 519041; 天津市儿童医院 天津 300074;[2]遵义医学院珠海校区研究生院 广东珠海 519041; 深圳市儿童医院 广东深圳 518026;,天津科技,儿童;闭塞性细支气管炎;诊治;预后;,R725.6,2014,,12
lnxdlcwk201406027,2,,体外循环脑损伤与脑保护研究进展,10.3969/j.issn.1009-976X.2014.06.027,王尧[1];王涛[2];,"[1]518026,广东深圳 遵义医学院附属深圳市儿童医院;[2]518020,广东深圳 深圳市孙逸仙心血管医院;",岭南现代临床外科,体外循环;脑损伤;脑保护;,R651,2014,,6
yiyqy201411308,0,,新生儿24h管pH值及测定胃pH值在新生儿胃肠功能障碍早期诊断中的价值,10.3969/j.issn.2095-1752.2014.11.308,谢红忠;熊远青;唐碧莲;姚霖;黄河;曾春盛;汤慧丽;,,医药前沿,24h食管pH值;胃pH值;新生儿;胃肠功能障碍;应用价值;,R722,2014,,11
nmgyxzz201608051,0,,儿科急诊预检分诊流程的改良问题分析,10.16096/J.cnki.nmgyxzz.2016.48.08.051,曾烈梅;肖志田;曾细秋;,,内蒙古医学杂志,儿科急诊;预检分诊;流程;改良;,R197.32,2016,48,8
sylcyx201608023,0,,儿童消化道异物199例临床分析,10.13764/j.cnki.lcsy.2016.08.023,程勇卫;周少明;蔡华波;朱忠生;代东伶;周建利;田树凤;,,实用临床医学,,消化道异物                                                      儿童                                                      临床分析,,,
tsyxyxb201608052,0,,心理护理干预在小儿包皮环切术中应用效果的研究,10.3969/j.issn.1004-7115.2016.08.052,孙海春;傅晓玲;赵宏波;张平;,,泰山医学院学报,,心理护理干预                                                      围术期                                                      包皮环切术                                                      遵医行为,,,
hljyy201604018,0,,白介素(IL)-32在胆道闭锁患儿肝组织中的表达水平及临床意义,10.14035/j.cnki.hljyy.2016.04.018,叶晓烁;吴宙光;王建尧;,,黑龙江医药,白介素-32;胆道闭锁;胆管扩张症;,R725.7,2016,29,4
zgwstxzz201610007,0,,双歧杆菌三联活菌胶囊/散治疗新生儿黄疸临床疗效的Meta分析,10.13381/j.cnki.cjm.201610007,李豪[1];杨永志[2];杨蓉[3];武庆斌[4];黄志华[5];郑跃杰[6];秦环龙[2];,"[1]同济大学附属第十人民医院胃肠外科,上海200072;南京医科大学第一临床医学院,江苏南京210029;[2]同济大学附属第十人民医院胃肠外科,上海,200072;[3]同济大学附属第十人民医院儿科,上海,200072;[4]苏州大学附属儿童医院消化科,江苏苏州,215025;[5]华中科技大学同济医学院附属同济医院儿科,湖北武汉,430030;[6]深圳市儿童医院呼吸内科,广东深圳,518026;",中国微生态学杂志,双歧杆菌三联活菌胶囊/散;新生儿黄疸;Meta分析;,R722.17,2016,28,10
lnxdlcwk201604013,0,,Narcotrend 指数在学龄前儿童腹腔镜手术麻醉中的应用与比较,10.3969/j.issn.1009-976X.2016.04.013,孟利刚[1];马星钢[1];周纳武[1];郑利民[2];,"[1]518026,广东深圳 深圳市儿童医院麻醉科;[2]518035,广东深圳 北京大学深圳医院麻醉科;",岭南现代临床外科,Laparoscopic;Anesthesia depth;Narcotrend index;Bispectral index;Entropy index;,腹腔镜                                                      麻醉深度                                                      麻醉伤害趋势指数                                                      脑电双频谱指数                                                      熵指数,,,
zgyxwz-ebyhkxfc201604007,0,,喉咽反流与耳鼻咽喉常见疾病的关系研究,,姚婷婷[1];李兰[2];傅跃先[3];,"[1]重庆医科大学,400016;[2]深圳市儿童医院耳鼻咽喉科,广东 深圳,518026;[3]重庆医科大学附属儿童医院烧伤整形科,重庆,400014;",中国医学文摘-耳鼻咽喉科学,laryngopharyngeal reflux;otorhinolaryngologic disease;,喉咽反流                                                      耳鼻咽喉科疾病,,,
hsjbzz201604014,0,,儿童肝豆状核变性临床分析,10.3969/j.issn.1009-3257.2016.04.014,黄瑛;何庭艳;,,罕少疾病杂志,Wilson Disease;Ceruloplasmin;Children;,威尔逊病                                                      铜蓝蛋白                                                      儿童,,,
bfyx201403133,0,,妊娠合并多发子宫肌瘤的手术方式研究,,黄月红[1];梁珍[2];,[1]辽宁省本溪市北营钢铁集团职工医院妇产科 本溪 117000;[2]深圳市福田区人民医院妇产科 深圳 518000;,北方药学,妊娠;子宫肌瘤;手术方式;,R737.33,2014,,3
yiyqy201417443,0,,普通内科下呼吸道感染病原菌的治疗,10.3969/j.issn.2095-1752.2014.17.443,罗小华;,,医药前沿,普通内科;下呼吸道感染;病原菌;重症患者;治疗;影响因素;,R56,2014,,17
qqhryxyxb201623031,0,,高热惊厥患者的临床急救对策探析,,胡湛棋;廖建湘;付丹;,,齐齐哈尔医学院学报,,小儿                                                      高热惊厥                                                      急救                                                      治疗,,,
yiyqy201415094,0,,腹膜透析相关性腹膜炎的致病菌和药物敏感性,10.3969/j.issn.2095-1752.2014.15.094,曾海鸥;罗敏虹;袁丽萍;陈圳炜;,,医药前沿,腹膜透析相关性腹膜炎;致病菌;药物敏感性;,R572.2,2014,,15
syyjzz201607075,0,,预激综合征伴手风琴效应一例,,高晓杰;,,实用医技杂志,,,,,
zgwstxzz201608006,0,,母乳性黄疸患儿肠道菌群宏基因组学研究,10.13381/j.cnki.cjm.201608006,周建利[1];周少明[1];王明帮[2];程勇卫[1];代东伶[1];蔡华波[1];朱忠生[1];邹瑜[1];丁娟[1];,"[1]汕头大学医学院附属深圳市儿童医院消化内科,广东深圳,518000;[2]深圳市众循精准医学研究院,广东深圳,518000;",中国微生态学杂志,母乳性黄疸;肠道菌群;宏基因组学;鸟枪法测序;,R725.7  R378,2016,28,8
yxxxzz201406132,0,,育龄妇女支原体感染及药敏分析,10.3969/j.issn.1006-1959.2014.06.132,黄月红[1];梁珍[2];,"[1]辽宁省本溪市北营钢铁集团职工医院妇产科,辽宁 本溪,117000;[2]深圳市福田区人民医院妇产科,广东 深圳,518000;",医学信息,育龄期妇女;支原体;药敏;,,2014,,6
qqhryxyxb201620055,0,,细节护理在儿科手术护理中的具体措施和应用价值,,张平;张大莉;汪修菲;,,齐齐哈尔医学院学报,Detail;Pediatric Surgery;Application value;,细节                                                      儿科手术                                                      应用价值,,,
jkr201620034,0,,盐酸达克罗宁胶浆在儿童胃镜检查中的临床观察,,程勇卫;林燕鸿;周少明;,,中国当代医药,盐酸达克罗宁胶浆;胃镜;儿童;,R333.2,2016,23,20
xdzdyzl201403170,0,,社康中心妇科生殖道病原体感染及分布特征分析,,廖婷[1];陈碧琴[1];李媛[2];,"[1]深圳市福田区人民医院,广东 深圳,518000;[2]樟树市妇幼保健院,江西 樟树,332000;",现代诊断与治疗,社康中心;妇科;生殖道病原体感染;,R711,2014,,3
zgsyyy201619074,0,,胆道闭锁Kasai术后早期并发症的研究,10.14163/j.cnki.11-5547/r.2016.19.074,叶晓烁;吴宙光;王建尧;,,中国实用医药,,胆道闭锁                                                      Kasai术                                                      早期并发症                                                      生存率                                                      治疗方案,,,
yiyqy201404027,0,,预防接种安全注射现状及影响因素探讨,10.3969/j.issn.2095-1752.2014.04.027,黄小玲;吴小琼;,,医药前沿,预防接种;安全注射;影响因素探讨;,R186,2014,,4
bqnjyxyxb201504052,1,,180例喉骨软化症患儿临床分析,10.16485/j.issn.2095-7858.2015.04.050,赵宇;李兰;张德伦;冼志雄;滕以书;,,白求恩医学杂志,喉骨软化症;吸气性呼吸困难;发作性喉喘鸣;,R767.7,2015,,4
mzgjykzz201404008,0,,嘌呤受体P2X7对视网膜毛细血管周细胞凋亡的影响,10.3980/j.issn.1672-5123.2014.04.07,左炜;祝芸芸;于洪涛;利焕廉;周金文;王恒;,,国际眼科杂志,P2X7受体;视网膜微血管周细胞;糖尿病视网膜病变;凋亡;,,2014,,4
xdzdyzl201612051,0,,线型吻合器Duhamel治疗长段及全结肠型先天性巨结肠症10例,,任锋;李苏伊;肖东;毛建雄;张翅;,,现代诊断与治疗,,先天性巨结肠症                                                      Duhamel 术                                                      线型吻合器,,,
zwkjzlml-zcy201404015,1,,深圳市社区中医药工作评价指标的德尔菲法筛选,10.7501/j.issn.1674-6376.2014.04.015,叶宜根[1];陈渊青[2];罗红[2];吴成秋[1];,"[1]南华大学公共卫生学院,湖南衡阳421008;[2]深圳市福田区妇幼保健院,广东深圳518045;",药物评价研究,中医药;德尔菲法;社区医药服务;,R952,2014,37,4
yiyqy201403089,0,,"1,3-β-D葡聚糖在侵袭性肺部真菌感染疗效监测的意义",10.3969/j.issn.2095-1752.2014.03.089,陶珍;李浩;王婴云;周俊;李杰;,,医药前沿,"1,3-β-D葡聚糖;侵袭性肺部真菌感染;疗效评估;",R45,2014,,3
zgsyyy201616062,0,,轻中度近视青少年配戴夜戴型角膜塑形镜后眼部的早期变化观察,10.14163/j.cnki.11-5547/r.2016.16.062,陈仁典;陈妍彤;罗丽够;张嘉慧;,,中国实用医药,,轻中度近视                                                      角膜塑形镜                                                      夜戴型                                                      青少年,,,
jths201615012,0,,以任务为中心的五段式培训法在分泌性中耳炎患儿家长自护教育中的应用观察,10.3969/j.issn.1674-4748.2016.15.012,蒋玉梅;刘欣;莫倚玲;,,全科护理,,儿童                                                      分泌性中耳炎                                                      家长                                                      培训                                                      护理,,,
zgcjwsbj201605012,0,,儿科医务人员锐器伤分析与防范对策,10.3969/j.issn.1001-568X.2016.05.0012,尹运冬;梁静;,,中国初级卫生保健,儿科医务人员;锐器伤;防范对策;,R136,2016,30,5
xdyy201605007,0,,气腹对胆道闭锁合并非紫绀型先天性心脏病患儿术中心功能的影响,10.3969/j.issn.1671-332X.2016.05.007,胡一;张道珍;,,现代医院,先天性心脏病;胆道闭锁;气腹;心功能;超声心动图;,R726.542,2016,16,5
zhyxtsgzz201507005,1,,医院感染信息预警监测系统的设计与应用,10.3969/j.issn.1671-3982.2015.07.004,钟山;,,中华医学图书情报杂志,医院感染;实时监控;信息预警监测系统;,R197.323.4  R197.324,2015,,7
zwkjzlml-yyws201614030,0,,氮卓斯汀滴眼液和富马酸依美斯汀滴眼液治疗过敏性结膜炎疗效比较,,李雯霖[1];何爱群[2];卓晓[2];林海波[2];陈幕丹[2];,"[1]深圳市龙华新区中心医院眼科,广东深圳 518000;深圳市儿童医院眼科,广东深圳 518000;[2]深圳市龙华新区中心医院眼科,广东深圳,518000;",中国现代医生,过敏性结膜炎;氮卓斯汀滴眼液;富马酸依美斯汀滴眼液;,R777.31,2016,54,14
xdzdyzl201512042,1,,隐睾患儿血清性激素水平的研究,,杨志林;徐万华;赵为广;,,现代诊断与治疗,隐睾;性激素;水平;,R697.22,2015,26,12
szzxyjhzz201617066,0,,左乙拉西坦单药治疗小儿癫痫伴智力低下护理观察,10.16458/j.cnki.1007-0893.2016.17.066,张伟云;,,深圳中西医结合杂志,左乙拉西坦;小儿癫痫;智力低下;,R473.72,2016,26,17
