唯一标志,被引用次数,期刊等级,题名,doi,作者,作者单位,期刊,关键字,分类号,年,卷,期
lchsyyxzz201407014,11,"ISTIC,PKU",Cpap与Bipap应用于急性左心衰合并呼吸衰竭患者的疗效研究,10.3969/j.issn.1671-4695.2014.07.014,刘琰;,,临床和实验医学杂志,急性左心衰;呼吸衰竭;持续正压通气;双水平气道正压通气;,,2014,13,7
syfknfm-e201614113,0,"ISTIC,PKU",主动免疫联合地屈孕酮治疗复发性流产的疗效研究,10.3969/j.issn.2095-8803.2016.14.113,温勤坚;,,实用妇科内分泌电子杂志,主动免疫;地屈孕酮;复发性流产;妊娠成功率;,R714.21,2016,3,14
xdzxyjhzz201404035,5,"ISTIC,PKU",泌尿生殖道炎症患者性传播疾病病原体感染特点分析,10.3969/j.issn.1008-8849.2014.04.035,潘春燕;谢春英;袁利;,,现代中西医结合杂志,性传播疾病;实时荧光定量PCR;沙眼衣原体;解脲脲原体;淋球菌;人乳头瘤病毒;单纯疱疹病毒;,R446.6,2014,23,4
zgyyzn201434255,1,"ISTIC,PKU",妊娠期糖尿病的观察与护理进展,,古艳红;,,中国医药指南,妊娠期糖尿病;观察;护理;,R473.71,2014,,34
ytctyy201506035,1,"ISTIC,PKU",三种方法治疗扁平疣临床研究,10.11954/ytctyy.201506035,楼芳;李慧;彭炜;,,亚太传统医药,扁平疣;液氮冷冻;甘露聚糖肽;维A酸乳膏;中药汤剂;,R275,2015,11,6
jths201509013,1,"ISTIC,PKU",自我效能干预对HPV感染病人焦虑、自尊及睡眠的影响,10.3969/j.issn.1674-4748.2015.09.009,梁小梅;班慧珍;齐焕英;,,全科护理,人乳头瘤病毒;自我效能干预;护理;,R473.74,2015,,9
sxhlzz201626042,0,"ISTIC,PKU",清洁间歇性导尿对神经源性膀胱病人排尿的影响,10.3969/j.issn.1009-6493.2016.26.042,李小容;,,护理研究,神经源性膀胱;清洁间歇性导尿;残余尿量;尿流动力学;,R471,2016,30,26
gygjsszz201601004,2,"ISTIC,PKU",微创经椎间孔腰椎椎间融合术与PLIF治疗单节段腰椎间盘突出症的临床疗效比较,10.7531/j.issn.1672-9935.2016.01.004,张伟彬;陈扬;杨欣建;钱文彬;杨泽雨;夏晓龙;蓝涛;,,中国骨与关节损伤杂志,腰椎间盘突出症;微创经椎间孔腰椎融合术;后路腰椎椎间融合术;疼痛;,R687.3,2016,31,1
xdzxyjhzz201625012,0,"ISTIC,PKU",骨搬移术治疗胫骨骨折术后感染性大段骨缺损的疗效分析,10.3969/j.issn.1008-8849.2016.25.012,余旭辉;林雪琴;周惠尔;,,现代中西医结合杂志,骨搬移术;胫骨骨折;感染性大骨段缺损;,R683.42,2016,25,25
xdyyws201412032,6,"ISTIC,PKU",腹腔镜手术治疗子宫内膜异位症效果观察,10.3969/j.issn.1009-5519.2014.12.031,张雯;袁媛;陈莉;,,现代医药卫生,"腹腔镜;子宫内膜异位症;不育,女(雌)性;回顾性研究;",,2014,,12
ylbjqj201408024,2,"ISTIC,PKU",双锁定钢板内固定联合强效镇痛下早期活动肘关节治疗肱骨远端C型骨折的方法和疗效研究,10.3969/j.issn.1674-4659.2014.08.0995,陈诗强;熊文华;张李芳;,,临床医学工程,双锁定钢板;内固定;肱骨远端悦型骨折;疗效;,R683.41,2014,,8
lcnkzz201608017,0,"ISTIC,PKU",幽门螺杆菌阴性消化性溃疡并出血相关因素与特点分析,10.3969/j.issn.1001-9057.2016.08.017,张全锋[1];余细球[1];吴进峰[1];刘锦涛[2];,"[1]518000,深圳市罗湖区人民医院消化内科;[2]深圳市宝安区人民医院消化内科;",临床内科杂志,幽门螺杆菌;消化性溃疡;出血;阴性;相关因素;,,2016,33,8
zgzxyjhsbzz201608018,0,"ISTIC,PKU",缬沙坦通过上调肾皮质Megalin的表达减少自发性高血压大鼠肾小管性蛋白尿,,傅碧玲;彭鑫;邹世海;朱赛香;,,中国中西医结合肾病杂志,缬沙坦;megalin;肾小管性蛋白尿;自发性高血压大鼠;,,2016,17,8
szzxyjhzz201616098,0,"ISTIC,PKU",中药抗骨质疏松症研究进展,10.16458/j.cnki.1007-0893.2016.16.098,吴天顺[1];陈扬[2];钱文斌[2];蓝涛[2];张小骞[2];朱峰[2];,"[1]广东医科大学深圳市第二人民医院临床学院,广东深圳,518035;[2]深圳市第二人民医院,广东深圳,518035;",深圳中西医结合杂志,骨质疏松症;中药疗法;牛膝;淫羊藿;,R589.5,2016,26,16
yxllysj201504007,1,"ISTIC,PKU",血清网膜素-1水平与妊娠期糖尿病的相关性研究,,陈婉秋;,,医学理论与实践,血清网膜素-1水平;妊娠期糖尿病;相关性;,R714.25,2015,28,4
jkr201506056,1,"ISTIC,PKU",复方丹参滴丸联合抗血小板药物对冠状动脉介入术后患者血液流变学的影响,,樊启财;朱三玲;刘小花;,,中国当代医药,复方丹参滴丸;抗血小板;冠状动脉介入术;,R654,2015,,6
xlys-x201504065,1,"ISTIC,PKU",微信互动式健康教育在儿童保健中的应用效果观察,,刘焕能;,,心理医生（下半月版）,微信式互动;健康教育;儿童保健;效果观察;,R471,2015,21,4
zhxhzz201505015,0,"ISTIC,PKU",结直肠不同肠段的息肉及腺瘤检出率分析,10.3760/cma.j.issn.0254-1432.2015.05.015,曾理;丁世华;舒晴;谭永港;郭海建;刘俊;熊鹰;,,中华消化杂志,@@;,,2015,35,5
szzxyjhzz201618076,0,"ISTIC,PKU",PDCA管理模式对肠息肉切除患者的健康素质及护士综合能力的影响,10.16458/j.cnki.1007-0893.2016.18.076,何惠优;,,深圳中西医结合杂志,动态循环管理模式;肠息肉摘除术;健康素质;,R473.6,2016,26,18
zhsjyxzz201505008,0,"ISTIC,PKU",颅脑损伤后细胞骨架蛋白羰基化致轴索损伤研究,10.3760/cma.j.issn.1671-8925.2015.05.008,张秋生;张猛;黄贤键;刘晓佳;李维平;,,中华神经医学杂志,颅脑损伤;氧化应激;细胞骨架蛋白;羰基化;,R651.15,2015,14,5
tjhl201601002,0,"ISTIC,PKU",三步放松法对体检人群正常血压高值患者转归的效果研究,10.3969/j.issn.1006-9143.2016.01.002,张凤珠;,,天津护理,快速放松法;体检;血压高值;转归;,R544.1,2016,24,1
zyyj201602006,0,"ISTIC,PKU",岭南地区痤疮发病特点的中医流行病学调查分析,10.3969/j.issn.1001-6910.2016.02.06,陈敏;吴凡伟;,,中医研究,痤疮;中医流行病学;中医辨证;调查分析;,R758.73+3,2016,29,2
jkr201620058,2,"ISTIC,PKU",循证护理在异位妊娠患者中的应用及效果评价,,颜美荣[1];钟富莲[2];张雯[3];周秀英[1];,"[1]深圳市光明新区人民医院产科,深圳,518106;[2]深圳市光明新区人民医院妇科,深圳,518106;[3]深圳市宝安区中医院产科,深圳,518000;",中国当代医药,异位妊娠;循证护理;临床效果;,R473.71,2016,23,20
jkr201620058,2,"ISTIC,PKU",循证护理在异位妊娠患者中的应用及效果评价,,颜美荣[1];钟富莲[2];张雯[3];周秀英[1];,"[1]深圳市光明新区人民医院产科,深圳,518106;[2]深圳市光明新区人民医院妇科,深圳,518106;[3]深圳市宝安区中医院产科,深圳,518000;",中国当代医药,异位妊娠;循证护理;临床效果;,R473.71,2016,23,20
jkr201601062,3,"ISTIC,PKU",人性化护理干预对糖尿病足患者抑郁情绪的影响,,彭玉梅;苏广;,,中国当代医药,糖尿病足;人性化护理干预;抑郁情绪;,R473.5,2016,23,1
hainanyx201615009,0,"ISTIC,PKU",慢性心力衰竭患者血浆miRNA表达谱分析,10.3969/j.issn.1003-6350.2016.15.009,李璐[1];陈群蓉[2];纪玲[1];,"[1]北京大学深圳医院检验科,广东 深圳,518035;[2]深圳市宝安区人民医院输血科,广东 深圳,518101;",海南医学,Chronic heart failure;Plasma;miRNA;Expression;,慢性心力衰竭                                                      血浆                                                      miRNA                                                      表达,,,
jkr201605061,0,"ISTIC,PKU",健康教育干预对瘢痕子宫再次妊娠的影响,,文安笑;周丽华;,,中国当代医药,瘢痕子宫;再妊娠;健康教育;,R473.71,2016,23,5
szzxyjhzz201610091,0,"ISTIC,PKU",社区中西医结合个性化管理高血压病例模式的应用研究,10.16458/j.cnki.1007-0893.2016.10.091,杨卫东[1];罗莹[2];林镇生[1];李阳春[1];罗东勇[1];周宝红[1];李常青[1];陈能栋[1];,"[1]深圳市光明新区人民医院社康中心,广东深圳,518106;[2]深圳市宝安区松岗人民医院,广东深圳,518105;",深圳中西医结合杂志,个性化管理;中西医结合;高血压;,R544.1,2016,26,10
zgyykx201516026,0,"ISTIC,PKU",宫颈炎症患者阴道局部免疫状态与疾病发生的相关性,,黄益于;郭芙蓉;,,中国医药科学,宫颈炎;阴道局部;免疫状态;相关性;,R711.3,2015,,16
gjyywsdb201515011,0,"ISTIC,PKU",功能锻炼结合药物治疗在治疗Ⅲ型前列腺炎过程中的效果分析,10.3760/cma.j.issn.1007-1245.2015.15.011,王军;唐怡涛;陈春林;,,国际医药卫生导报,功能锻炼;药物治疗;Ⅲ型前列腺炎;,,2015,,15
xdzdyzl201401064,3,"ISTIC,PKU",头孢克洛和头孢克肟治疗小儿急性细菌性肠炎疗效比较,,陈玉;,,现代诊断与治疗,小儿急性细菌性肠炎;头孢克洛;头孢克肟;,R725.7,2014,,1
zglnxzz201508025,0,"ISTIC,PKU",高龄Luminal A型乳腺癌的临床内分泌治疗,10.3969/j.issn.1005-9202.2015.08.025,陈伟财;何劲松;吴恢升;王敏;宋淑芬;王先明;,,中国老年学杂志,乳腺癌;Luminal A型;内分泌治疗;高龄;,R605,2015,,8
zhsywk201504025,0,"ISTIC,PKU",RNA干扰β-链蛋白对垂体腺瘤细胞增殖和侵袭的影响,10.3760/cma.j.issn.1001-9030.2015.04.025,赵程程[1];王传方[2];张猛[3];张秋生[3];高永中[3];李维平[3];,"[1]510182,广州医科大学;[2]汕头大学医学院;[3]深圳市第二人民医院深圳大学第一附属医院神经外科深圳市神经外科重点实验室;",中华实验外科杂志,@@;,,2015,32,4
zwkjzlml-yyws201418042,3,"ISTIC,PKU",应用尺动脉腕上支穿支皮瓣游离移植修复手部皮肤软组织缺损,,王威;陈峰;林琅山;赵小伟;,,中国现代医生,尺动脉;皮瓣游离;手部皮肤软组织受损;,R658.2,2014,,18
zhzxsswk201502022,0,"ISTIC,PKU",顶骨巨大纤维结构不良一例,10.3760/cma.j.issn.1009-4598.2015.02.022,刘玉飞;黄贤键;纪涛;付友增;黄国栋;李维平;,,中华整形外科杂志,@@;,,2015,31,2
syyxzz201419042,1,"ISTIC,PKU",胡桃夹综合征合并IgA肾病12例临床分析,10.3969/j.issn.1006-5725.2014.19.040,关米洁[1];李彤[1];何永成[1];万启军[1];姜世伦[2];胡浩凯[2];,"[1]518003,广东省深圳市第二人民医院肾内科;[2]515041,汕头大学医学院;",实用医学杂志,肾病;血尿;胡桃夹综合征;,,2014,,19
xdzdyzl201620113,0,"ISTIC,PKU",低剂量技术在64层螺旋CT冠状动脉成像中的应用及价值评析,10.3969/j.issn.1001-8174.2016.20.113,黄聪雯;杜龙庭;胡荫崧;洪建斌;王凌燕;陈顾文;,,现代诊断与治疗,低剂量技术;64层;螺旋CT;冠状动脉成像;应用;价值;,R445.3,2016,27,20
zgxdyyyy201413133,2,"ISTIC,PKU",护理干预对门诊青年高血压患者生活方式及血压控制的影响,,滕善梅;张春燕;钟肇梅;,,中国现代药物应用,护理干预;青年高血压患者;生活方式;血压控制;,,2014,,13
jkr201502013,1,"ISTIC,PKU",QRS波时限预测慢性心力衰竭心血管事件发生的价值,,莫伟栋;,,中国当代医药,QRS波时限;心力衰竭;心血管事件;,R541.6,2015,,2
zgywjjx201507065,0,"ISTIC,PKU",医院职工健康状况调查分析,,刘湘;王永忠;黄小妹;,,中国药物经济学,医院职工;健康状况;调查;职业卫生;预防;,R194.3,2015,,7
zhkqyxyjzz201406003,2,"ISTIC,PKU",NAF1基因对舌鳞状细胞癌细胞增殖转移能力的影响,10.3877/cma.j.issn.1674-1366.2014.06.003,焦国华[1];阚智慧[1];高洪丽[2];张志光[3];,"[1]518105,深圳市宝安区松岗人民医院口腔科;[2]深圳市龙岗区人民医院检验科;[3]中山大学光华口腔医学院?附属口腔医院，广东省口腔医学重点实验室;",中华口腔医学研究杂志（电子版）,"舌肿瘤;肿瘤,鳞状细胞;RNA干扰;营养缺乏自噬因子1;",,2014,,6
zgyyzn201419119,2,"ISTIC,PKU",92例苯磺酸左旋氨氯地平片治疗高血压的临床疗效观察,,莫伟栋;,,中国医药指南,苯磺酸左旋氨氯地平片;高血压;疗效;,R544.1,2014,,19
hqzyy201512027,1,"ISTIC,PKU",益气养阴活血中药治疗系统性红斑狼疮43例,10.3969/j.issn.1674-1749.2015.12.027,廖圣榕;,,环球中医药,系统性红斑狼疮;中药治疗;益气养阴活血;,R969.4,2015,8,12
syeklczz201507022,0,"ISTIC,PKU",Duffy血型系统抗-Fyb引起新生儿溶血1例,10.3760/cma.j.issn.2095-428X.2015.07.022,蔡茵莎[1];黄曙方[2];陈传贵[1];,"[1]518035,深圳市第二人民医院儿科;[2]广东省人民医院医学研究部,广东省医学科学院;",中华实用儿科临床杂志,@@;,,2015,30,7
gdybfz201406007,5,"ISTIC,PKU",上颌第一恒磨牙近中颊根第二根管口的锥形束CT定位研究,,钟波[1];邓凯雄[2];陈英[1];,"[1]深圳市第二人民医院口腔科,广东深圳,518035;[2]深圳市儿童医院口腔正畸科;",广东牙病防治,上颌第一恒磨牙;近中颊根第二根管;锥形束CT;,R322.4+1,2014,22,6
zgyykx201411052,3,"ISTIC,PKU",心电网络信息系统在基层医院的应用体会,,王秀君;,,中国医药科学,心电网络信息系统;基层医院;应用体会;,R319,2014,,11
zgyykx201411052,3,"ISTIC,PKU",心电网络信息系统在基层医院的应用体会,,王秀君;,,中国医药科学,心电网络信息系统;基层医院;应用体会;,R319,2014,,11
qqhryxyxb201601026,0,,预见性治疗对防止脑外伤后脑再灌注损伤的临床意义,,黄锦有;,,齐齐哈尔医学院学报,脑外伤;再灌注损伤;预见性治疗;预后;,,2016,37,1
tlsjyyj201401086,11,,中医综合康复护理在脑卒中后尿失禁患者中的应用效果研究,10.3969/j.issn.1672-9676.2014.01.086,王萍;,,护理实践与研究,中医综合康复护理;脑卒中;尿失禁;护理质量;,,2014,11,1
zgxkx201606049,0,,大败毒胶囊对梅毒血清固定患者外周血Treg/Th17比例及CD4+CD25+T细胞水平的影响,10.3969/j.issn.1672-1993.2016.06.048,胡鹏飞[1];胡南[2];葛亮[3];任燕[1];冉灵芝[1];,"[1]深圳市光明新区人民医院皮肤性病科,广东深圳,518106;[2]深圳市宝安区人民医院,广东深圳,518102;[3]深圳市光明新区疾病预防控制中心,广东深圳,518106;",中国性科学,大败毒胶囊;梅毒血清固定;外周血Treg/Th17;CD4+ CD25+T细胞;,R759.1,2016,25,6
tlsjyyj201612039,0,,鼻用激素联合低温等离子射频消融术治疗常年变应性鼻炎的疗效观察,10.3969/j.issn.1672-9676.2016.12.040,林妙英;郭翠兰;罗利娜;罗佳佳;桂恒;,,护理实践与研究,Low-temperature plasma catheter radiofrequency;Nasal hormone;Perennial allergic rhinitis;,低温等离子射频消融术                                                      鼻用激素                                                      常年变应性鼻炎,,,
zgyy201612009,0,,洛索洛芬钠脂质体凝胶的制备工艺优化及经皮渗透动力学研究,,张吕钊;吴丽萌;刘莹珍;,,中国药业,loxoprofen sodium;liposome;transdermal permeation;,洛索洛芬钠                                                      脂质体                                                      经皮渗透,,,
gwyx-hxxt201612001,0,,老年慢性阻塞性肺疾病急性加重期合并2型糖尿病患者血浆D-二聚体、CRP、FBG水平的动态变化特点,10.3760/cma.j.issn.1673-436X.2016.12.001,谢艺明;,,国际呼吸杂志,Acute exacerbation of chronic obstructive pulmonary disease;Type 2 diabetes;D-dimer;C-reactive protein;Fasting blood glucose;,老年慢性阻塞性肺疾病急性加重期                                                      2 型糖尿病                                                      D-二聚体                                                      C反应蛋白                                                      空腹血糖,,,
xhzlzz201602012,0,,口服阿司匹林预防结直肠腺瘤行内镜切除术后复发的临床研究,10.3969/j.issn.1674-7402.2016.02.012,刘军;赵妙;何均辉;政伟;晏洁影;,,消化肿瘤杂志（电子版）,Aspirin;Colorectal adenomas;Chemoprevention;Nonsteroidal anti-inflammatory drugs;,阿司匹林                                                      结直肠腺瘤                                                      化学预防                                                      非甾体抗炎药,,,
sqyxzz201621015,0,,平衡计分卡在慢性病管理绩效评估中的应用,,郑定容[1];罗建业[2];邓菲丹[3];,"[1]深圳市宝安区中心医院社区健康服务管理中心,广东,518102;[2]深圳市坪山新区人民医院中集社区健康服务中心;[3]深圳市福田区人民医院锦龙社区健康服务中心;",社区医学杂志,绩效考核;慢性病管理;平衡计分卡;社区卫生服务;,R197,2016,14,21
jyyxylc201524039,0,,W ells 评分联合 D-二聚体检测在骨创伤致深静脉血栓形成中的应用实效性,10.3969/j.issn.1672-9455.2015.24.037,朱建举;蔡卫东;,,检验医学与临床,D-二聚体;骨创伤;深静脉血栓;,,2015,,24
qqhryxyxb201533016,0,,全科医师团队签约管理糖尿病患者的效果评价,,李垠;,,齐齐哈尔医学院学报,签约管理;糖尿病;效果;,,2015,36,33
cqyx201509014,0,"ISTIC,PKU",SPR技术检测血小板抗体及其临床应用的研究,10.3969/j.issn.1671-8348.2015.09.014,伍昌林[1];周雪敏[2];何建安[3];顾大勇[3];朱奕[1];邵超鹏[1];,[1]广东省深圳市第二人民医院输血科 518035;[2]广东省深圳市福田区慢病防治院 518048;[3]广东省深圳市检验检疫局保健中心 518045;,重庆医学,血小板抗体;筛查;血小板配型;SPR技术;,R554.6,2015,,9
tlsjyyj201409008,4,"ISTIC,PKU",健康信念模式对PICC置管患者焦虑抑郁程度的影响,10.3969/j.issn.1672-9676.2014.09.008,付爱明;易小青;黎惠娟;张兰;曾秋霞;何丽敏;吴广平;,,护理实践与研究,健康教育;健康信念模式;外周静脉穿刺中心静脉;焦虑;抑郁;,,2014,,9
scyxzz201414004,1,"ISTIC,PKU",锁定钢板内固定治疗复杂胫骨平台骨折疗效观察,10.13214/j.cnki.cjotadm.2014.14.003,陈诗强;熊文华;张松生;陈洪筹;,,中国伤残医学,复杂胫骨平台骨折;锁定钢板内固定;临床效果;,R683.42,2014,,14
jkr201633046,1,"ISTIC,PKU",菖远止遗方治疗小儿遗尿的临床效果,10.3969/j.issn.1674-4721.2016.33.046,米宏图;李萍;骆志昭;,,中国当代医药,菖远止遗方;小儿遗尿;缩泉丸;,R694+.53,2016,23,33
zgsyyy201525210,4,"ISTIC,PKU",产科护理风险因素分析及管理对策,10.14163/j.cnki.11-5547/r.2015.25.210,罗胜英;,,中国实用医药,产科护理;风险因素;风险管理;满意度;,,2015,,25
szzxyjhzz201624001,0,"ISTIC,PKU",STAG2基因在人膀胱癌细胞系5637侵袭迁移和凋亡过程中的作用,10.16458/j.cnki.1007-0893.2016.24.001,王翰[1];唐爱发[2];,"[1]安徽医科大学深圳第二临床学院,广东深圳518035;深圳市第二人民医院,广东深圳518035;[2]深圳市第二人民医院,广东深圳,518035;",深圳中西医结合杂志,膀胱肿瘤;骨髓基质细胞抗原2;侵袭;细胞凋亡;,R737.14,2016,26,24
tlsjyyj201611029,0,"ISTIC,PKU",空调环境与腰椎间盘突出症的关系初探与护理干预对策,10.3969/j.issn.1672-9676.2016.11.026,程小芸;温秀梅;陈尚杰;方梅;王海霞;余碧;,,护理实践与研究,空调环境;腰椎间盘突出症;护理干预;,,2016,13,11
xdyy201411022,2,"ISTIC,PKU",腹腔镜下卵巢巧克力囊肿剥除术后应用内美通的临床观察,10.3969/j.issn.1671-332X.2014.11.022,李日红;陈光元;谢家斌;,,现代医院,卵巢巧克力囊肿;腹腔镜手术;内美通;,,2014,14,11
fzzdyzlzz201404006,1,"ISTIC,PKU",HBx-d431突变体多肽抗体的制备及鉴定,10.3969/j.issn.1674-6929.2014.04.006,祝玲玲[1];朱平安[1];金娴[1];钟小婷[1];吴翔[2];,"[1]深圳市第七人民医院,广东,深圳518081;[2]中南大学湘雅医学院,湖南,长沙410013;",分子诊断与治疗杂志,乙肝病毒;HBx-d431突变体;多肽;抗体;,,2014,6,4
xdzdyzl201512014,0,"ISTIC,PKU",培土疏木法对改善肝硬化腹水患者血清临床指标的疗效观察,,卢志锋[1];吴欣欣[2];,"[1]深圳市宝安区石岩人民医院中医科,广东 深圳,518108;[2]深圳市宝安区西乡人民医院肝病科,广东 深圳,518100;",现代诊断与治疗,培土疏木法;肝硬化腹水;血清CA125;,R657.3,2015,26,12
ylbjqj201506033,0,"ISTIC,PKU",消化性溃疡临床特点与出血的相关性分析,10.3969/j.issn.1674-4659.2015.06.0743,莫雅娴;,,临床医学工程,幽门螺杆菌;消化性溃疡;消化道出血;相关性;,R573.1,2015,22,6
zgcsyxzz201402002,2,"ISTIC,PKU",VTI对不同大小甲状腺结节的鉴别诊断价值,,陈胜华[1];李泉水[2];邓水平[2];李清山[2];李振洲[2];熊华花[2];,"[1]南昌大学研究生院医学部,南昌市,330006;[2]深圳市第二人民医院超声科;",中国超声医学杂志,声触诊组织成像技术;超声检查;甲状腺结节;,,2014,30,2
zgyykx201605037,3,"ISTIC,PKU",优质护理服务对手显微外科病房患者满意度的影响,,谢丽玫;罗妩;张远凤;麦慧英;彭梦萍;,,中国医药科学,优质护理服务;手显微外科;满意度;皮瓣修复术;,R473.6,2016,6,5
hebyy201503017,0,"ISTIC,PKU",脑室内颅内压监测在老年颅脑损伤中的应用,,高华;,,哈尔滨医药,脑室内颅内压;监测;老年颅脑损伤;,R651.1,2015,,3
szzxyjhzz201624098,0,"ISTIC,PKU",乳腺癌分子影像学研究进展,10.16458/j.cnki.1007-0893.2016.24.098,潘悦[1];毛有胜[1];罗雪莹[2];陈伟财[2];何劲松[2];,"[1]安徽医科大学附属深圳市第二人民医院临床医学院,广东深圳,518000;[2]深圳大学第一刚属医院,深圳市第二人民医院,广东深圳518000;",深圳中西医结合杂志,乳腺癌;分子影像学诊断;正电子计算机断层显像;,R737.9,2016,26,24
qqhryxyxb201510071,1,"ISTIC,PKU",先天性脑积水继发巨颅畸形患儿行颅腔重建术的围术期护理,,凌毕益;,,齐齐哈尔医学院学报,颅腔重建;护理;,,2015,,10
jilinyx201515020,1,"ISTIC,PKU",微创外科技术急诊处理梗阻性急性肾功能衰竭的效果分析,10.3969/j.issn.1004-0412.2015.15.020,唐乐群;,,吉林医学,微创外科技术;梗阻性急性肾功能衰竭;效果;,,2015,,15
ylbjqj201405039,2,"ISTIC,PKU",妊娠糖尿病患者的护理干预效果探析,10.3969/j.issn.1674-4659.2014.05.0619,李妙荣;詹燕云;林玉芬;,,临床医学工程,妊娠糖尿病;护理干预;临床效果;,R473.71,2014,,5
xzsyzcycw201415060,2,"ISTIC,PKU",如何完善事业单位审计制度,,陶丽;,,行政事业资产与财务,制度;事业单位;审计;,,2014,,15
zgyyzn201415175,2,"ISTIC,PKU",75例住院患者皮肤细菌感染的致病菌分析,,楼芳[1];冯佩英[2];赖维[2];席云[2];,"[1]深圳市宝安区石岩人民医院皮肤科,广东 深圳,518108;[2]广州中山大学附属三医院皮肤科,广东 广州,510091;",中国医药指南,皮肤细菌感染;住院;细菌培养;,R978.1  R632,2014,,15
zgxzxxgyxzz201605006,0,"ISTIC,PKU",比较64层螺旋CT与超声心动图对左心室功能的评价,10.3969/j.issn.1674-4055.2016.05.06,熊艳[1];苏晖[1];殷亮[2];曾艳[2];,"[1]深圳市西丽人民医院超声科, 深圳,518055;[2]深圳市宝安区人民医院放射科,深圳,518055;",中国循证心血管医学杂志,Echocardiogram;X-ray computer;Tomography;Left ventricle;,超声心动图                                                      X线计算机                                                      体层摄影术                                                      左心室,,,
hgzy201433001,1,"ISTIC,PKU",布比卡因与国产罗派卡因用于腋路阻滞的cTnI及心肌酶变化,10.3969/j.issn.1674-0742.2014.33.001,冯英妮;王景斌;李如凯;,,中外医疗,罗哌卡因;布比卡因;心肌肌钙蛋白;心肌酶;臂丛腋路阻滞;,R614,2014,,33
swcx201618012,1,"ISTIC,PKU","IL-6,IL-1β及TNF-α与大鼠骨质疏松形成的关系",10.13241/j.cnki.pmb.2016.18.012,邱奕雁;朱峰;蓝涛;陈扬;杨欣建;,,现代生物医学进展,IL-1β;IL-6;TNF-α;大鼠;骨质疏松;关系;,R-33  R68,2016,16,18
zhyx201508015,0,"ISTIC,PKU",全小肠切除术后生存良好一例,10.3760/cma.j.issn.0376-2491.2015.08.015,程书榜;王成友;郑凯;文剑锋;,,中华医学杂志,@@;,,2015,95,8
zgsyyy201611144,2,"ISTIC,PKU",独活寄生汤联合乌麻膏治疗膝骨关节炎的疗效观察,10.14163/j.cnki.11-5547/r.2016.11.144,房显辉;金远林;梁日楚;潘孝锦;,,中国实用医药,独活寄生汤;乌麻膏;膝骨关节炎;,,2016,11,11
zwyxyj201421044,1,"ISTIC,PKU",鼻内镜手术护理配合及体会,,谢树梅;陈艳玲;徐干如;,,中外医学研究,鼻内镜;手术护理;护理配合;体会;,R473.5,2014,,21
zgyy201609016,0,"ISTIC,PKU",酒石酸美托洛尔双层漂浮型脉冲释药片制备及其体外释药行为研究,,张丹霞;,,中国药业,metoprolol tartrate;bilayer floating;pulsatile release;delay;,酒石酸美托洛尔                                                      双层漂浮                                                      脉冲释药                                                      时滞,,,
hljyx201505033,0,"ISTIC,PKU",围绝经期妇女骨密度与卵泡刺激素及血清雌二醇的关系分析,10.3969/j.issn.1004-5775.2015.05.034,汪琼华;颜瑜;,,黑龙江医学,骨密度;围绝经期;卵泡刺激素;相关性;血清雌二醇;,R711.75,2015,,5
bfyx201505148,0,"ISTIC,PKU",综合干预联合药物治疗对社区糖尿病患者控糖效果的影响,,卢永鑫;林丽如;,,北方药学,社区;糖尿病;综合干预;血糖;,R587.1,2015,,5
amydy201505070,0,"ISTIC,PKU",血清胱抑素C测定在窒息新生儿肾损伤中的诊断价值,,李建安;鄢能荣;吴建武;,,按摩与康复医学,肾损伤;新生儿;窒息;血清胱抑素C;诊断;,R722.12,2015,,5
xdzxyjhzz201613041,0,"ISTIC,PKU",不稳定型心绞痛冠脉介入前后中医证候研究进展,10.3969/j.issn.1008-8849.2016.13.041,李祖伟[1];贺敬波[2];,"[1]广东医学院,广东湛江,524023;[2]广东省深圳市宝安区人民医院,广东深圳,518100;",现代中西医结合杂志,不稳定型心绞痛;冠脉介入疗法;证候;,R541.4,2016,25,13
szzxyjhzz201512109,0,"ISTIC,PKU",遗传性乳腺癌相关研究的意义,10.16458/j.cnki.1007-0893.2015.12.109,王国祥[1];王先明[2];,"[1]安徽医科大学深圳二院临床学院,广东深圳518035;深圳大学医学院第一附属医院深圳市第二人民医院,广东深圳518035;[2]深圳大学医学院第一附属医院深圳市第二人民医院,广东深圳,518035;",深圳中西医结合杂志,遗传性乳腺癌;基因;BRCA-1/2;,R730.261,2015,25,12
tlsjyyj201510083,1,"ISTIC,PKU",AMI患者介入术后应用10 d快速康复程序的效果观察,10.3969/j.issn.1672-9676.2015.10.075,苏艳玲;林锦乐;希奉菊;陈琳;何雪华;,,护理实践与研究,急性心肌梗死;PCI;康复训练;,,2015,,10
zgsyyy201512202,1,"ISTIC,PKU",未婚女性人流避孕知识现状及影响因素分析,10.14163/j.cnki.11-5547/r.2015.12.202,洪霞[1];黄慧[2];,"[1]518105,深圳市宝安区松岗预防保健所 松岗卫生监督所;[2]深圳市宝安区松岗人民医院;",中国实用医药,避孕知识;未婚;女性;人流;,,2015,,12
jkr201514031,0,"ISTIC,PKU",输卵管妊娠患者期待治疗成功与失败的临床特点分析,,孙晓海;丁红涛;袁迎春;罗晓琴;陈彩霞;江娟;,,中国当代医药,输卵管妊娠;期待治疗;影响因素;,R714.2,2015,,14
