唯一标志,被引用次数,期刊等级,题名,doi,作者,作者单位,期刊,关键字,分类号,年,卷,期
zgmjswxjkzzz201505016,0,,3种媒介伊蚊监测方法在登革热疫点中的应用及相关性研究,10.11853/j.issn.1003.4692.2015.05.016,茌静[1];古文媚[2];陈戊申[3];杨磊[3];,"[1]深圳市宝安区疾病预防控制中心,广东深圳518101;深圳市现场流行病学班,广东深圳518055;[2]深圳市现场流行病学班,广东深圳,518055;[3]深圳市罗湖区疾病预防控制中心;",中国媒介生物学及控制杂志,布雷图指数;诱蚊诱卵器;双层叠帐法;相关性分析;,R384.1  R373.3+3,2015,26,5
zgsyyy201404063,1,,臂丛神经阻滞在超高龄患者骨科手术中的应用分析,,邹昌骝;邓超;曲超;敬勇君;,,中国实用医药,超高龄;臂丛神经阻滞;上肢骨折;,,2014,,4
hnwkxzz201405094,0,,品管圈活动在优化首台手术开台时间中的应用,,吕永涛;牛裴裴;,,河南外科学杂志,品管圈;优化;首台手术;,R473.6,2014,20,5
lchlzz201402003,2,,护理干预对重型颅脑损伤患者生存质量的影响,10.3969/j.issn.1671-8933.2014.02.003,郭健凌;张玉凤;李小华;,,临床护理杂志,护理干预;颅脑损伤;生活质量;,R473.6  R651.1,2014,,2
lcyx201509004,0,,不同骨瓣减压术治疗重度颅脑损伤的对照研究,,刘燕鸣;刘南;张景利;李铁峰;,,临床医学,颅脑损伤;重度;常规骨瓣减压术;标准大骨瓣减压术;,,2015,35,9
ddhs-xsb201412053,1,,社区全科团队开展中医适宜技术的体会,,胡运红;谢艳华;卢晓云;,,当代护士（中旬刊）,社区;全科团队;中医适宜技术;,R473.2,2014,,12
scyxzz201415058,1,,急性异位阑尾炎的临床表现与治疗探讨,10.13214/j.cnki.cjotadm.2014.15.056,涂文斌;易石坚;赵振伟;詹朝炎;吴杨;,,中国伤残医学,急性异位阑尾炎;临床表现;诊断;治疗效果;,R574.61,2014,,15
zyyjk201516001,0,,深圳市某通信电子设备制造业职业病危害因素与关键控制点分析,,吴志强;彭巨成;戴志腾;,,职业与健康,通信电子设备制造业;职业病危害因素;关键控制点;,R134,2015,31,16
fsbygjy201409021,0,,平乐正骨“治未病”思想防治非脊髓型颈椎病探讨,10.3969/j.issn.2095-4174.2014.09.018,张会凡[1];李沛[2];潘富伟[3];,"[1]深圳平乐骨伤科医院,广东 深圳,518001;[2]河南中医学院,河南 郑州,450008;[3]河南中医学院第三附属医院,河南 郑州,450008;",风湿病与关节炎,非脊髓型颈椎病;治未病;防治思路;,,2014,,9
qqhryxyxb201406068,2,,电话随访对糖尿病患者遵医行为的效果分析,,谢艳华;何敏兰;,,齐齐哈尔医学院学报,电话随访;糖尿病;遵医行为;,,2014,35,6
hnsysjjbzz201516012,0,,UK与rt-PA在急性脑梗死患者中的应用价值,10.3969/j.issn.1673-5110.2015.16.012,莫才周;董自庆;邹细妹;,,中国实用神经疾病杂志,尿激酶;重组组织型纤溶酶原激活剂;急性脑梗死;,R743.33,2015,,16
xdzdyzl201514099,0,,支撑喉镜下微瓣技术广基声带息肉切除的疗效分析,,严共刚;韩正理;李媛媛;,,现代诊断与治疗,喉镜;微瓣技术;广基声带息肉;,R767.9,2015,26,14
gdwlyskx201602015,4,,观察比较乳酸杆菌活菌制剂与甲硝唑类制剂治疗妊娠合并细菌性阴道病的疗效,,吴敏;陆洋;杨洁;陈旭日;,,广东微量元素科学,细菌性阴道病;乳酸杆菌;甲硝唑;复发率;临床疗效;,R711.73,2016,23,2
ggwsyyfyx201505016,1,,深圳市宝安区女性对HPV及其疫苗的认知情况分析,,孟利平;李建梅;贾艳红;刘苑文;何璇;姚丽;,,公共卫生与预防医学,人乳头瘤病毒病毒;HPV疫苗;认知;影响因素;,R737.33,2015,26,5
jkr201520054,0,,社区糖尿病患者在社康中心监测血糖的重要性分析,,韩敬;,,中国当代医药,社区糖尿病患者;社康中心;血糖监测;护理;,R587.1,2015,,20
amydy201407033,0,,平乐全脊柱整脊技术治疗颈型颈椎病180例临床观察,,王恒斌;尚鸿生;户红卿;郑燕宇;,,按摩与康复医学,颈型颈椎病;平乐全脊柱整脊技术;推拿;脊柱分析系统;,R274.9,2014,,7
zgyykx201513042,0,,健康教育对小儿急性中毒的影响及比较分析,,彭小斌;,,中国医药科学,健康教育;小儿急性中毒;影响;分析;,R473,2015,,13
jkr201403037,2,,活血化瘀法在消化系统疾病治疗中的应用效果分析,,朱贤旬;邹艳贤;周波;,,中国当代医药,活血化瘀法;消化性溃疡;临床症状;,R289.1,2014,21,3
amydy201401071,2,,参苓白术丸治疗小儿消化不良性腹泻效果分析,,黎世坤;,,按摩与康复医学,腹泻;消化不良性;参苓白术丸;多酶片;,R442.2,2014,,1
zgxdyyyy201413205,0,,骨科手术室院内感染的预防与控制,,吕永涛[1];牛裴裴[2];,"[1]518000,广州中医药大学附属医院;[2]深圳平乐骨伤科医院;",中国现代药物应用,骨科手术室;院内感染;预防;控制;,,2014,,13
jbjcykz201408002,1,,深圳市观澜街道2008-2012年托幼机构消毒监测结果分析,,叶幼孟[1];刘开钳[2];黄振宇[2];,"[1]深圳市龙华新区卫生监督所, 广东 深圳 518110;[2]深圳市宝安区疾病预防控制中心;",疾病监测与控制,托幼机构;消毒质量;监测;分析;,R187,2014,8,8
xdzdyzl201512135,0,,高频超声对妊娠晚期耻骨联合分离症的诊断研究,,王秀梅;汪小涛;,,现代诊断与治疗,高频超声;妊娠晚期;耻骨联合分离症;,R445.1,2015,26,12
lnjzyxzz201503018,0,,鼻窦球囊扩张术治疗慢性鼻-鼻窦炎的临床研究,10.3969/j.issn.1671-301X.2015.03.018,李媛媛;韩正理;黄菊华;,,岭南急诊医学杂志,慢性鼻-鼻窦炎;鼻窦球囊扩张术;临床应用;,,2015,20,3
jilinyx201601104,4,,人性化护理在小儿疝气术后疼痛护理中的应用,10.3969/j.issn.1004-0412.2016.01.104,杨颖杰;,,吉林医学,人性化护理;小儿疝气手术;术后疼痛;,,2016,,1
jkr201427049,1,,社区综合保健干预对早产儿发育的影响,,田桂林;陈婷;华敏妮;,,中国当代医药,社区保健干预;早产儿;智力发育;,R473.2,2014,21,27
jilinyx201517099,0,,优质护理在预防全膀胱切除术回肠代膀胱术后并发症中的效果观察,10.3969/j.issn.1004-0412.2015.17.099,郑纯翠;,,吉林医学,优质护理;预防;效果观察;,,2015,,17
xdzdyzl201511100,0,,规范管理模式在社区2型糖尿病患者HbAlc达标中的应用,,颜维泽[1];林金钗[2];许怀文[3];,"[1]深圳市宝安区福永人民医院白石厦东区社区健康服务中心,广东 深圳,518103;[2]深圳市宝安区中心医院,广东 深圳,518102;[3]深圳市龙岗区南湾人民医院,广东 深圳,518114;",现代诊断与治疗,规范管理模式;社区;2型糖尿病;HbAlc;,R587.1,2015,,11
szzxyjhzz201501084,2,,烧伤膏加吹氧治疗新生儿红臀的临床疗效分析,10.16458/j.cnki.1007-0893.2015.01.084,孙雪云;,,深圳中西医结合杂志,新生儿;红臀;吹氧;烧伤膏;,R473.72,2015,25,1
qqhryxyxb201511043,0,,低温等离子辅助下 H-UPPP 治疗 OSAHS疗效观察,,严共刚;韩正理;李媛媛;,,齐齐哈尔医学院学报,低温等离子;改良悬雍垂腭咽成形术;阻塞性睡眠呼吸暂停低通气综合征;,,2015,,11
zgzyjy201412106,0,,建设先进医院文化提升医院核心竞争力的思考,10.3969/j.issn.1005-7773.2014.12.106,刘画敏;,,中国职工教育,医院;文化;核心竞争力;,,2014,,12
xdyyws201417042,1,,腹部肿块84例的超声诊断与鉴别,10.3969/j.issn.1009-5519.2014.17.041,陈美珊;,,现代医药卫生,"腹部;腹部肿瘤;超声检查,多普勒,彩色;诊断,鉴别;误诊;",,2014,,17
jilinyx201515187,0,,1例子宫圆韧带与侧腹膜粘连形成腹内疝的超声表现,10.3969/j.issn.1004-0412.2015.15.187,杨晓丽;,,吉林医学,子宫圆韧带;侧腹膜粘连;腹内疝;,,2015,,15
ddyx201536061,4,,甲氨蝶呤联合米非司酮保守治疗宫外孕护理中常见问题以及护理措施分析,10.3969/j.issn.1009-4393.2015.36.061,董亦茹;陈小玲;,,当代医学,甲氨蝶呤;米非司酮;保守治疗;宫外孕;,,2015,,36
tsyxyxb201407036,1,,椎体后凸成形术治疗老年多发性骨质疏松脊柱骨折的临床观察,10.3969/j.issn.1004-7115.2014.07.036,陈亮清;白龙;于志勇;叶军;,,泰山医学院学报,椎体后凸成形术;骨质疏松;多发性脊柱骨折;老年患者;,R683.2,2014,,7
zyyjk201504043,0,,原材料中挥发性有机物分析存在的风险及对策,,尹江伟;付斌;李行方;徐小作;,,职业与健康,挥发性有机物;分析;风险;对策;,R135,2015,31,4
zgyykx201507019,0,,中西药结合治疗老年呼吸系统细菌性感染的效果分析,,陈永锐;张惠珍;吴杰清;,,中国医药科学,中西药结合治疗;老年人;呼吸系统细菌性感染性疾病;不良反应;,R725.6,2015,,7
gmzy201406042,1,,华盖散治疗咳嗽变异性哮喘36例,10.3969/j.issn.1003-8914.2014.06.042,朱贤旬;苏益仁;邹艳贤;,,光明中医,华盖散;咳嗽变异性哮喘;久咳;中医药疗法;,,2014,,6
qqhryxyxb201505036,0,,腹腔镜联合胆管镜手术治疗42例胆囊结石合并胆总管结石疗效观察,,吴杨;易石坚;王兴群;詹朝炎;涂文斌;,,齐齐哈尔医学院学报,胆囊结石合并胆总管结石;腹腔镜联合胆管镜手术;传统开腹手术;,,2015,36,5
hxyx201501027,0,,适度产程干预有益于产妇经阴道分娩,,黄秀桃;池玉梅;李远兰;,,华夏医学,护理干预;阴道分娩;初产妇;,R714.3,2015,28,1
zgylqxxx2015020018,0,,实例探讨医院大型医疗设备的配置安装,,俞蕾;,,中国医疗器械信息,大型放射设备;安装;场地设计;布线;调试;,R197.39,2015,,2
zhhljy201502016,0,,对小儿家长行急性中毒健康教育的方法及效果,10.3761/j.issn.1672-9234.2015.02.016,蓝爱婷;彭小斌;蒋春梅;,,中华护理教育,"健康教育;儿童,学龄前;行使父母职责;中毒;",,2015,12,2
zgfybj201526021,5,,布地奈德雾化吸入联合中药方治疗儿童支气管哮喘疗效分析,10.7620/zgfybj.j.issn.1001-4411.2015.26.21,刘晓娟[1];钟文明[1];罗光亮[2];,[1]广东省深圳市宝安区妇幼保健院中医科 518133;[2]广东省深圳市福田区中医院儿科;,中国妇幼保健,支气管哮喘;儿童;雾化吸入;定喘汤;穴位疗法;疗效;,R725.6,2015,30,26
xdqywh201408031,0,,如何加强和改进新时期医疗卫生行业的思想政治工作,10.3969/j.issn.1674-1145.2014.08.031,王晓青;陈书章;,,现代企业文化,,,2014,,8
jkr201501059,5,,综合护理干预在妊娠期高血压患者中的应用效果观察,,朱春迎;,,中国当代医药,综合护理;妊娠期;高血压;效果;,R714.24+6,2015,,1
ylzb201405054,1,,实例探讨医院大型医疗设备的配置安装,,俞蕾;,,医疗装备,大型放射设备;安装;场地设计;布线;调试;,TH789,2014,27,5
zwyxyj201415060,1,,股骨粗隆间骨折Gamma3内固定治疗护理体会,,李潇;刘姗姗;谢红艳;,,中外医学研究,股骨粗隆间骨折;Gamma3内固定术;护理;,R473.6,2014,,15
amydy201402023,0,,手法配合针刺治疗105例神经根型颈椎病临床观察,,颜大荃;冯前;张治国;王恒斌;,,按摩与康复医学,神经根型颈椎病;手法;针刺;疗效;,R274.9,2014,5,2
scyxzz201402047,0,,中医药微创治疗Gartland III型儿童肱骨髁上骨折的临床观察,,张彦;,,中国伤残医学,肱骨髁上骨折;正骨手法;微创;,R683.4,2014,,2
zyyjk201524043,0,,2015年深圳市宝安区首例人感染H7N9禽流感的流行病学调查,,陈兵;马智超;熊田甜;,,职业与健康,人感染H7N9禽流感;现场流行病学;个案调查;暴露因素;,R181.3+1,2015,31,24
syzyyzz201412002,5,,补肾活血法改善薄型子宫内膜容受性研究,10.3969/j.issn.1004-2814.2014.12.002,王梅[1];周皓[1];陈湘梅[2];,"[1]广东省深圳市第二 福田区 中医院妇产科、超声科,广东 深圳,518034;[2]广东省深圳市宝安区妇幼保健院生殖妇科,广东 深圳,518133;",实用中医药杂志,子宫内膜容受性;补肾活血法;对照治疗观察;,R271.917.1,2014,,12
zgsyyy201414193,1,,社区老年人高血压出院后治疗依从性分析,,莫才周;董自庆;邹细妹;,,中国实用医药,社区老年人;高血压;依从性;,,2014,,14
xdyyws201409047,1,,抗菌药物引起60岁以上老人不良反应原因及对策,10.3969/j.issn.1009-5519.2014.09.047,叶慧玲[1];彭元香[2];,"[1]深圳市宝安区福永人民医院,广东深圳,518103;[2]深圳市龙岗区沙湾人民医院 广东深圳518112;",现代医药卫生,抗菌药;药物监测;药物利用;药用制剂/副作用;老年人;,,2014,,9
qqhryxyxb201409075,1,,社康中心推广中医适宜技术的实践与思考,,谢艳华;何敏兰;胡运红;,,齐齐哈尔医学院学报,社康中心;中医适宜技术;实践;,,2014,35,9
amydy201401033,0,,针刺结合定点牵拉法治疗骶髂关节错缝疗效观察,,颜大荃;冯前;张治国;,,按摩与康复医学,骶髂关节错缝;针刺;定点牵拉法;,R246,2014,,1
hnzy201405048,1,,CT、X线、MRI诊断骶髂关节强直性脊柱炎早期病变临床分析,,甘伟;马坚;,,河南中医,强直性脊柱炎;CT;X线;MRI;,R259.593.23,2014,34,5
amydy201401034,0,,针刺配合超激光疼痛治疗仪治疗骶髂关节炎80例,,刘大煌;冯前;梁恒晔;户红卿;,,按摩与康复医学,针刺;超激光;骶髂关节炎;,R684.3,2014,,1
ddyx201501015,0,,肾结石合并慢性肾功能衰竭采用超声造影诊断的临床价值分析,10.3969/j.issn.1009-4393.2015.1.015,陈美珊;,,当代医学,肾结石;慢性肾功能衰竭;临床价值;,,2015,,1
scyxzz201415128,0,,临床护理路径在腔镜甲状腺患者中应用效果,10.13214/j.cnki.cjotadm.2014.15.126,林少珍;吴杨;,,中国伤残医学,临床护理路径;甲状腺疾病;腔镜切除手术;应用效果;,R581,2014,,15
xdzdyzl201406134,1,,持续正压通气在新生儿高碳酸血症的应用价值探讨,,庞英超;,,现代诊断与治疗,持续正压通气;新生儿;高碳酸血症;应用价值;探讨;,R725.6,2014,,6
yxmxmr-zx2014110591,0,,品管圈活动对 ICU 护理记录单书写质量提升研究,,苏杰;王琼萍;唐丹;,,医学美学美容（中旬刊）,ICU;护理记录单;品管圈;,R472.12,2014,,11
xdyy201611056,2,,助产士咨询门诊服务模式效果调查分析,10.3969/j.issn.1671-332X.2016.11.056,郭肖兰;赖耀玉;王波;马凤兰;,,现代医院,助产士门诊;胎动计数;盆底康复;产后抑郁;,R169.1,2016,16,11
zyyjk201411027,0,,2008-2012年深圳市宝安区流行性腮腺炎流行特征,,赵晓玲[1];林达云[1];马智超[2];李苑[2];熊田甜[2];,"[1]广东省深圳市宝安区福永预防保健所,518103;[2]深圳市宝安区疾病预防控制中心;",职业与健康,流行性腮腺炎;流行病学;监测;,R181.3,2014,30,11
jkr201604058,3,,术前心理干预对酒石酸布托啡诺联合丙泊酚控制无痛人工流产患者焦虑情绪与疼痛的影响,,杨英梅;,,中国当代医药,丙泊酚;酒石酸布托啡诺;无痛人工流产;术后宫缩痛;应用效果;,R714.21,2016,23,4
jths201536032,3,,细节护理在新生儿败血症中的应用,10.3969/j.issn.1674-4748.2015.36.028,朱春菊;陈彩云;何凤梅;林杏屏;苏春梅;张达娟;,,全科护理,新生儿败血症;细节护理;儿科;护理;,R473.72,2015,,36
amydy201407080,0,,鼻胃管引流在胆总管切开一期缝合术中的护理体会,,常永智;王少彬;,,按摩与康复医学,肝胆外科手术;鼻胃管引流;一期缝合术;护理;,R473.6,2014,,7
zgcfy201406033,0,,门诊口服抗高血压药合理应用分析,,冯雪科;,,中国处方药,门诊用药;抗高血压药物;合理性用药;,,2014,,6
amydy201406091,0,,足反射护理在冠心病患者护理中的应用价值,,张莉梅[1];张玉兰[2];,"[1]深圳市宝安区中医院,广东深圳,518101;[2]深圳市宝安区福永人民医院,广东深圳,518103;",按摩与康复医学,冠心病;足反射护理;应用价值;,R248,2014,,6
henzyxyxb201408024,0,,桑生除痹合剂治疗增生性脊柱炎临床研究,,贺延新;刘素玲;李郑林;,,中医学报,增生性脊柱炎;桑生除痹合剂;抗骨增生片;,R274.981.51,2014,29,8
zgsqys201417049,0,,中药免煎颗粒在社区卫生服务工作中的开展与应用,10.3969/j.issn.1007-614x.2014.17.49,蔡祖祥;眭秀文;,,中国社区医师,中药免煎颗粒;社区卫生服务;应用;,,2014,,17
xdzdyzl201518090,3,,盆底肌肉训练对女性盆底功能障碍性疾病的康复效果,,刘苑文;李建梅;,,现代诊断与治疗,女性盆底功能障碍性疾病;盆底肌肉训练;,R711.5,2015,26,18
ylzb201404099,0,,浅谈飞利浦彩超HD11的维修经验,,俞蕾;,,医疗装备,B超;维修;探头故障;显示;,TH774,2014,27,4
zgwscy201411094,0,,翼状胬肉的大小与角膜地形图的相关性研究,,李爽[1];郑慧君[2];陈君明[1];严共刚[1];,"[1]广东省深圳市宝安区福永人民医院眼科,广东深圳,518103;[2]广东省汕尾市第二人民医院眼科,广东汕尾,516600;",中国卫生产业,翼状胬肉;膜地形图;相关性;,R777.33,2014,,11
jyyxylc201406029,0,,血常规参数联合红细胞脆性在珠蛋白生成障碍性贫血初筛中的应用研究,10.3969/j.issn.1672-9455.2014.06.029,曾思强[1];向华国[2];曾锦婷[2];范木怀[3];,[1]广东省深圳市龙岗区第二人民医院 518112;[2]广东省深圳市宝安区福永人民医院中心实验室 518103;[3]广东省深圳市大鹏新区妇幼保健院 518108;,检验医学与临床,血常规参数;红细胞脆性;珠蛋白生成障碍性贫血;筛查;,,2014,,6
zgmzmjyyzz201513080,3,,综合护理对34例妊娠期糖尿病患者妊娠结局影响,,易云霞;潘伙燕;陈丽英;章琪;,,中国民族民间医药,妊娠期糖尿病;24h 动态血糖监测;综合护理;妊娠结局;,R473.71,2015,,13
szzxyjhzz201522101,0,,Miles术治疗肛周Buschke-Lowenstein瘤1例报告,10.16458/j.cnki.1007-0893.2015.22.101,颜景颖[1];任东林[2];,"[1]深圳市龙岗区中医院,广东深圳518172;深圳市宝安区福永人民医院,广东深圳518172;[2]广州市中山大学第六附属医院,广东广州,510000;",深圳中西医结合杂志,Miles术;Buschke-Lowenstein瘤;尖锐湿疣;,R752.5+3,2015,25,22
ylbjqj201401048,5,,舒适护理应用于剖宫产初产妇母乳喂养的效果评价,10.3969/j.issn.1674-4659.2014.01.0100,兰秀秀;黄小红;李巧平;,,临床医学工程,舒适护理;剖宫产;母乳喂养;护理效果;,R473.71,2014,21,1
zgkjxx201406017,0,,关于双能X射线骨密度仪辐射安全防护的探讨,10.3969/j.issn.1001-8972.2014.06.017,俞蕾[1];俞萍[2];,[1]深圳市宝安区福永人民医院设备科;[2]广东培正学院计算机系;,中国科技信息,双能X射线骨密度仪;辐射防护;有效剂量;辐射剂量;,,2014,,6
jkr201402054,0,,头孢噻肟钠联合小柴胡汤治疗下呼吸道感染的效果观察,,陈永锐;,,中国当代医药,头孢噻肟钠;小柴胡汤;呼吸道感染;,R562,2014,21,2
zgzyyxdycjy201401016,0,,参芪饮结合降糖药治疗糖尿病肾病65例,10.3969/j.issn.1672-2779.2014.01.016,连建共;古子文;,,中国中医药现代远程教育,糖尿病肾病;参芪饮加减;中西医结合治疗;,,2014,12,1
shyxyx201504003,2,,超声造影联合弹性成像评价TI-RADS 4类甲状腺结节良恶性的应用研究,,李杰基[1];李慧丽[1];周海燕[1];罗葆明[2];,"[1]深圳市宝安区妇幼保健院超声科,广东深圳,518000;[2]中山大学孙逸仙纪念医院超声科,广东广州,510120;",肿瘤影像学,超声造影;甲状腺超声影像报告和数据系统;声弹性成像;甲状腺结节;,R445.1,2015,24,4
gygjsszz201406049,0,,关节镜辅助复位与外侧扩大入路切开复位内固定治疗SandersⅡ型跟骨骨折的比较研究,10.7531/j.issn.1672-9935.2014.06.049,高迪;贾斌;张勇;,,中国骨与关节损伤杂志,跟骨骨折;关节镜手术;切开复位;钢板螺钉;内固定;,R687.3,2014,29,6
lchlzz201603009,1,,俯卧位分娩预防难产和肩难产的作用研究,10.3969/j.issn.1671-8933.2016.03.009,何芬;李桂青;郭肖兰;,,临床护理杂志,俯卧位分娩;肩难产/预防和控制;,R714.3  R719,2016,15,3
zgyxwz-jlxfc201603027,1,,母婴同室模式对新生儿喂养情况及护理满意度的影响,10.3969/j.issn.1674-3768.2016.03.024,朱春菊;杨艺;苏春梅;黄海燕;林杏屏;李惠玲;,,中国临床护理,产科护理;母婴同室;母乳喂养;满意度;,,2016,8,3
bfyx201509103,2,,药品分级和监管在西药房管理中的应用意义,,李小群;,,北方药学,药品分级和监管;西药房管理;患者满意度;,R952,2015,,9
jkr201435011,3,,B族溶血链球菌感染对胎膜早破、妊娠结局的影响,,王开明;,,中国当代医药,胎膜早破;B族溶血链球菌;妊娠结局;,R714,2014,,35
tsyxyxb201605023,1,,母乳喂养咨询门诊干预对婴幼儿母乳喂养及生长发育状况的影响,10.3969/j.issn.1004-7115.2016.05.023,李永英;陈志红;朱春迎;,,泰山医学院学报,母乳喂养咨询门诊;纯母乳喂养;生长发育;,R473.31,2016,37,5
gygjsszz201406042,0,,弹性髓内钉内固定结合可活动支具外固定治疗儿童胫骨干骨折,10.7531/j.issn.1672-9935.2014.06.042,杜传宝[1];黄丹[2];古安武[1];王进东[1];,[1]广东省深圳市龙岗区中医院骨伤科 518172;[2]广东省深圳市深圳平乐骨伤科医院疼痛康复科;,中国骨与关节损伤杂志,胫骨干骨折;儿童;弹性髓内钉;内固定;可活动支具;外固定;,R687.3,2014,29,6
zgsyyy201615206,1,,妊娠期糖尿病的孕期管理对妊娠结局的影响观察,10.14163/j.cnki.11-5547/r.2016.15.206,郭樱;,,中国实用医药,孕期管理;妊娠结局;妊娠期糖尿病;,,2016,11,15
gjyywsdb201406009,4,,间歇重力鼻饲对极低出生体重早产儿肠道内营养的效果观察,10.3760/cma.j.issn.1007-1245.2014.06.009,钟丽晖[1];周北燕[2];叶贞志[1];何少玲[2];黄素兰[2];,"[1]518106,深圳市光明新区人民医院新生儿科;[2]518133,深圳市宝安区妇幼保健院新生儿科;",国际医药卫生导报,极低出生体重儿;早产儿;间歇重力鼻饲;,,2014,20,6
zgyykx201624025,0,,多囊卵巢综合征对孕期产前筛查的影响,10.3969/j.issn.2095-0616.2016.24.025,张锐;贺小红;杨晓华;,,中国医药科学,多囊卵巢综合征;PAPP-A;fβ-HCG;绒毛外滋养细胞;,R711.75,2016,6,24
zyyjk201513018,0,,不孕症女性患者心理状况及生活质量现状调查,,钟文明;刘晓娟;吴智娟;,,职业与健康,不孕症;女性;心理状况;社会支持;生活质量;,R181.3+7,2015,31,13
lcyx201612009,0,,肿瘤坏死因子-α基因238位点多态性与东亚人群银屑病易感性的 Meta 分析,,何丹华[1];徐健[2];符红阳[1];陈知英[1];,"[1]广东省深圳市宝安区妇幼保健院皮肤科,深圳,518133;[2]南方医科大学深圳医院呼吸内科;",临床医学,银屑病;肿瘤坏死因子-α;基因多态性;Meta 分析;,,2016,36,12
sdyy201624051,0,,细节管理在消毒供应室护理管理中的应用研究,,黄仟英;骆秀;李美霞;,,首都食品与医药,细节管理;消毒供应室;护理管理;,R47,2016,,24
bfyx201612089,0,,观察间苯三酚治疗孕12周前先兆流产的效果,,杨洁;,,北方药学,间苯三酚;孕12周前先兆流产;临床治疗;,R714.21,2016,13,12
shswyxgc201604001,0,,糖尿病对雄性大鼠睾丸及外周血中性激素水平的影响,10.3969/j.issn.1674-1242.2016.04.001,乌日尼勒图;史洪军;王芳;,,生物医学工程学进展,糖尿病;大鼠睾丸;睾酮;促黄体生成素;促卵泡刺激素;,R588.1,2016,37,4
ddhs-xsb201401025,4,,早产儿潮气肺功能检查的操作技巧及意义,,王文明;李雪梅;陈朝红;蔡晓华;罗惠玲;刘纯义;,,当代护士（学术版）,早产儿;潮气肺功能;操作技巧;,R473.72,2014,,1
zyyjk201405005,0,,现场培训在预防三氯乙烯药疹样皮炎中的应用,,张靖[1];卿文静[1];谭琼[1];朱志良[2];刘丽珍[1];,"[1]广东省深圳市龙华新区疾病预防控制中心,518131;[2]深圳市宝安区疾病预防控制中心;",职业与健康,现场培训;干预;三氯乙烯;效果;,R135.7,2014,30,5
xdzdyzl201622120,0,,呼吸道持续正压给氧治疗小儿呼吸衰竭的护理观察,10.3969/j.issn.1001-8174.2016.22.120,苏小兰;林凤琼;,,现代诊断与治疗,呼吸道;持续正压给氧;小儿呼吸衰竭;护理效果;,R473.72,2016,27,22
bfyx201610108,0,,妊娠期糖尿病子代胎儿期胰岛素抵抗情况及影响因素研究,,杨洁;,,北方药学,妊娠期糖尿病;胰岛素抵抗;子代胎儿;,R714.256,2016,13,10
hljyy201605108,0,,针对性护理干预在提高毛细支气管炎患儿临床治疗效果中的意义,10.14035/j.cnki.hljyy.2016.05.108,吴红霞;苏小兰;揭育雁;,,黑龙江医药,护理干预;毛细支气管炎;临床效果;,R725.6,2016,29,5
jkr201514032,2,,晚断脐对早产儿结局的影响,,王波[1];王浪[2];贺英英[1];,"[1]深圳市宝安区妇幼保健院产房,深圳,518133;[2]广州市花都区人民医院产科,广州,510800;",中国当代医药,晚断脐;早断脐;早产儿;结局;,R722.6,2015,,14
zwkjzlml-yyws201423006,3,,血清降钙素原联合尿液肾损伤分子-1（KIM-1）对小儿脓毒血症并发急性肾损伤的早期诊断价值,,招悦;刘强;刘喜;徐颖;洪先欧;,,中国现代医生,血清降钙素原;尿液肾损伤分子-1(KIM-1);小儿脓毒血症;急性肾损伤;,R654.1,2014,,23
gylt201505021,2,,四子散贴敷神阙穴防治胸腰椎压缩性骨折后腹胀便秘疗效观察,,张会凡;杨琼;张柯;,,国医论坛,胸腰椎压缩性骨折;腹胀便秘;穴位贴敷;四子散;神阙穴;,R274.9,2015,,5
jilinyx201512005,2,,先兆流产合并绒毛膜下血肿293例妊娠结局分析,10.3969/j.issn.1004-0412.2015.12.005,陆洋;李慧;李晓红;,,吉林医学,绒毛膜下血肿;B超;先兆流产;,,2015,,12
jilinyx201512158,2,,舒适护理在新生儿PICC中临床效果分析,10.3969/j.issn.1004-0412.2015.12.158,李优聪[1];林晓华[2];黄素兰[1];李惠玲[1];,"[1]广东省深圳市宝安区妇幼保健院,广东深圳,518100;[2]深圳北大医院,广东深圳,518100;",吉林医学,舒适护理;新生儿;PICC;临床效果;,,2015,,12
jkr201512027,2,,阴道四维输卵管超声造影术在评价输卵管妊娠经不同治疗方式后输卵管通畅性中的价值,,黄芳[1];吴宏[1];程幸[2];赖祝琴[1];,"[1]深圳市宝安区中心医院超声诊断科,深圳,518102;[2]深圳市宝安区妇幼保健院超声诊断科,深圳,518102;",中国当代医药,阴道四维超声;输卵管超声造影术;输卵管妊娠;输卵管通畅性;,R445.1,2015,,12
ddhs-zkb201504094,2,,儿科护理带教难点及其对策的研究,,李秀银;杨柳;张春丽;,,当代护士（下旬刊）,儿科;护理;临床带教;,G642  R472.72,2015,,4
cjj201602119,1,,新医院会计制度下如何加强医院内部控制,10.3969/j.issn.1009-2781.2016.02.119,张晓健;,,财经界,会计制度;加强;内部控制;,,2016,,2
szzxyjhzz201403019,2,,固尔苏治疗新生儿肺透明膜病的临床效果分析,,马春英;,,深圳中西医结合杂志,固尔苏;新生儿肺透明膜病;临床疗效;,R722.12,2014,,3
qlyxjy201604021,0,,妊娠期糖尿病患者晚孕期血脂水平检测的临床意义,10.3969/j.issn.1673-5013.2016.04.021,张昆;,,医学检验与临床,,,2016,27,4
